interaction_id,lead_id,interaction_type,timestamp,channel,device_type,campaign_id
IT03741,LD01010,Demo Booked,2025-07-23,Google Ads,Desktop,CP160
IT03742,LD00547,Demo Booked,2024-02-10,Google Ads,Mobile,CP700
IT03743,LD00136,Email Opened,2024-09-24,Google Ads,Mobile,CP577
IT03744,LD00537,Demo Booked,2024-03-19,Google Ads,Desktop,CP173
IT03745,LD00598,Email Opened,2024-01-08,LinkedIn,Desktop,CP417
IT03746,LD00701,Email Opened,2025-03-12,Instagram,Desktop,CP295
IT03747,LD01190,Ad Clicked,2024-06-23,Google Ads,Desktop,CP133
IT03748,LD00121,Page Viewed,2025-02-24,Google Ads,Mobile,CP176
IT03749,LD00413,Demo Booked,2025-05-04,Google Ads,Mobile,CP193
IT03750,LD00921,Email Opened,2025-07-17,Instagram,Mobile,CP414
IT03751,LD01230,Email Opened,2024-11-26,Email Campaign,Mobile,CP868
IT03752,LD01045,Ad Clicked,2025-06-07,LinkedIn,Desktop,CP117
IT03753,LD00737,Demo Booked,2024-12-03,Google Ads,Desktop,CP901
IT03754,LD00482,Email Opened,2025-01-10,Email Campaign,Desktop,CP734
IT03755,LD00265,Ad Clicked,2024-07-03,Google Ads,Mobile,CP784
IT03756,LD00014,Ad Clicked,2024-02-21,Google Ads,Desktop,CP485
IT03757,LD01423,Email Opened,2024-07-26,LinkedIn,Desktop,CP862
IT03758,LD01330,Email Opened,2025-05-26,Instagram,Mobile,CP691
IT03759,LD01396,Page Viewed,2024-06-24,Email Campaign,Mobile,CP652
IT03760,LD01029,Email Opened,2024-02-29,LinkedIn,Desktop,CP926
IT03761,LD01231,Ad Clicked,2025-03-10,Google Ads,Mobile,CP140
IT03762,LD01253,Ad Clicked,2024-10-30,LinkedIn,Mobile,CP497
IT03763,LD00097,Email Opened,2024-04-01,Google Ads,Desktop,CP782
IT03764,LD00449,Demo Booked,2025-03-16,Google Ads,Desktop,CP819
IT03765,LD00848,Email Opened,2025-08-10,Instagram,Desktop,CP517
IT03766,LD00357,Email Opened,2024-10-10,Email Campaign,Desktop,CP510
IT03767,LD00643,Page Viewed,2025-08-15,Email Campaign,Mobile,CP986
IT03768,LD00931,Demo Booked,2024-07-02,Instagram,Desktop,CP200
IT03769,LD01318,Ad Clicked,2025-04-13,Email Campaign,Desktop,CP507
IT03770,LD00919,Ad Clicked,2025-09-14,Google Ads,Desktop,CP706
IT03771,LD00806,Ad Clicked,2025-03-03,Email Campaign,Mobile,CP834
IT03772,LD01190,Email Opened,2024-07-18,Google Ads,Mobile,CP673
IT03773,LD00021,Demo Booked,2025-08-01,LinkedIn,Mobile,CP427
IT03774,LD00293,Page Viewed,2024-06-21,Email Campaign,Desktop,CP300
IT03775,LD00603,Ad Clicked,2024-02-17,Google Ads,Desktop,CP145
IT03776,LD01492,Demo Booked,2024-08-20,LinkedIn,Mobile,CP582
IT03777,LD00427,Page Viewed,2024-03-23,Instagram,Desktop,CP828
IT03778,LD01184,Page Viewed,2025-06-30,LinkedIn,Desktop,CP513
IT03779,LD00644,Ad Clicked,2025-06-06,Email Campaign,Mobile,CP257
IT03780,LD01125,Demo Booked,2025-07-09,Instagram,Mobile,CP138
IT03781,LD00036,Demo Booked,2024-03-26,Email Campaign,Mobile,CP388
IT03782,LD01472,Demo Booked,2025-07-03,LinkedIn,Desktop,CP658
IT03783,LD00911,Demo Booked,2025-08-20,Instagram,Desktop,CP727
IT03784,LD00917,Email Opened,2024-12-28,Email Campaign,Mobile,CP208
IT03785,LD01396,Demo Booked,2024-06-17,Email Campaign,Mobile,CP147
IT03786,LD00123,Page Viewed,2024-05-13,Email Campaign,Mobile,CP113
IT03787,LD01441,Ad Clicked,2024-11-08,Instagram,Mobile,CP592
IT03788,LD01399,Ad Clicked,2024-02-23,Email Campaign,Desktop,CP675
IT03789,LD00244,Ad Clicked,2025-03-12,Email Campaign,Desktop,CP921
IT03790,LD01085,Page Viewed,2024-01-18,Instagram,Desktop,CP933
IT03791,LD00810,Demo Booked,2025-08-02,LinkedIn,Desktop,CP838
IT03792,LD00855,Demo Booked,2025-02-08,LinkedIn,Mobile,CP120
IT03793,LD01183,Page Viewed,2024-12-25,LinkedIn,Mobile,CP928
IT03794,LD00293,Ad Clicked,2024-05-12,Email Campaign,Desktop,CP790
IT03795,LD00162,Demo Booked,2025-01-20,Google Ads,Desktop,CP534
IT03796,LD01479,Email Opened,2024-10-21,Email Campaign,Mobile,CP416
IT03797,LD00014,Page Viewed,2024-03-12,Google Ads,Mobile,CP384
IT03798,LD00784,Page Viewed,2025-02-19,Google Ads,Mobile,CP466
IT03799,LD00229,Page Viewed,2025-05-27,Instagram,Desktop,CP871
IT03800,LD00995,Page Viewed,2024-01-24,Instagram,Desktop,CP193
IT03801,LD01184,Page Viewed,2025-07-03,LinkedIn,Desktop,CP541
IT03802,LD00105,Page Viewed,2025-08-14,Email Campaign,Desktop,CP481
IT03803,LD01381,Demo Booked,2024-06-01,Google Ads,Desktop,CP541
IT03804,LD01210,Ad Clicked,2024-08-13,Email Campaign,Desktop,CP981
IT03805,LD01477,Demo Booked,2024-07-28,Instagram,Mobile,CP383
IT03806,LD01374,Demo Booked,2024-10-13,Email Campaign,Desktop,CP702
IT03807,LD00413,Demo Booked,2025-04-29,Google Ads,Mobile,CP746
IT03808,LD00338,Demo Booked,2024-05-27,Email Campaign,Desktop,CP207
IT03809,LD00299,Ad Clicked,2025-06-10,Email Campaign,Desktop,CP360
IT03810,LD01001,Page Viewed,2025-04-01,Email Campaign,Mobile,CP298
IT03811,LD00900,Page Viewed,2024-02-05,Google Ads,Desktop,CP299
IT03812,LD00873,Demo Booked,2025-06-02,Email Campaign,Desktop,CP262
IT03813,LD00061,Email Opened,2024-11-29,Instagram,Mobile,CP310
IT03814,LD00703,Ad Clicked,2024-09-25,Instagram,Mobile,CP641
IT03815,LD00578,Page Viewed,2025-01-12,Email Campaign,Mobile,CP151
IT03816,LD00256,Demo Booked,2025-09-21,Instagram,Desktop,CP662
IT03817,LD00194,Page Viewed,2024-08-01,Instagram,Mobile,CP784
IT03818,LD01326,Email Opened,2025-05-17,Instagram,Mobile,CP929
IT03819,LD01449,Ad Clicked,2024-03-05,Google Ads,Desktop,CP939
IT03820,LD00009,Ad Clicked,2025-01-25,Google Ads,Mobile,CP253
IT03821,LD00585,Email Opened,2025-07-10,Google Ads,Mobile,CP313
IT03822,LD01476,Demo Booked,2025-09-04,Instagram,Desktop,CP727
IT03823,LD00373,Page Viewed,2025-03-14,Email Campaign,Desktop,CP896
IT03824,LD01280,Demo Booked,2025-08-26,Email Campaign,Mobile,CP840
IT03825,LD00157,Page Viewed,2024-07-13,LinkedIn,Mobile,CP274
IT03826,LD00192,Ad Clicked,2024-10-07,Instagram,Mobile,CP700
IT03827,LD00125,Email Opened,2025-07-24,LinkedIn,Desktop,CP993
IT03828,LD01397,Ad Clicked,2024-05-16,LinkedIn,Mobile,CP308
IT03829,LD00886,Ad Clicked,2024-07-26,Instagram,Mobile,CP927
IT03830,LD00643,Email Opened,2025-09-15,Email Campaign,Desktop,CP980
IT03831,LD00665,Page Viewed,2025-09-21,Email Campaign,Desktop,CP426
IT03832,LD00048,Ad Clicked,2024-04-08,Google Ads,Mobile,CP294
IT03833,LD00002,Ad Clicked,2024-04-16,Email Campaign,Desktop,CP322
IT03834,LD01386,Demo Booked,2025-02-12,Email Campaign,Mobile,CP176
IT03835,LD00614,Ad Clicked,2025-02-21,Email Campaign,Mobile,CP327
IT03836,LD01323,Page Viewed,2024-06-03,Email Campaign,Desktop,CP174
IT03837,LD01492,Ad Clicked,2024-10-21,LinkedIn,Mobile,CP327
IT03838,LD01463,Page Viewed,2024-01-23,Email Campaign,Mobile,CP187
IT03839,LD01359,Ad Clicked,2024-05-30,Google Ads,Desktop,CP757
IT03840,LD01361,Demo Booked,2025-01-26,Instagram,Desktop,CP599
IT03841,LD00535,Demo Booked,2025-08-20,Instagram,Mobile,CP881
IT03842,LD01207,Page Viewed,2024-08-05,Google Ads,Desktop,CP145
IT03843,LD00005,Email Opened,2025-09-27,Email Campaign,Desktop,CP764
IT03844,LD00514,Email Opened,2025-09-27,Google Ads,Desktop,CP783
IT03845,LD00765,Ad Clicked,2025-04-20,Google Ads,Mobile,CP719
IT03846,LD00583,Email Opened,2025-03-26,LinkedIn,Desktop,CP245
IT03847,LD00209,Email Opened,2024-06-18,LinkedIn,Desktop,CP758
IT03848,LD00667,Page Viewed,2024-01-13,LinkedIn,Mobile,CP286
IT03849,LD00314,Email Opened,2024-03-11,Google Ads,Mobile,CP272
IT03850,LD00554,Ad Clicked,2024-05-29,LinkedIn,Mobile,CP973
IT03851,LD01364,Page Viewed,2025-03-30,LinkedIn,Desktop,CP611
IT03852,LD00751,Page Viewed,2024-07-20,Instagram,Mobile,CP367
IT03853,LD00019,Email Opened,2024-09-08,Email Campaign,Desktop,CP883
IT03854,LD01485,Page Viewed,2025-03-14,LinkedIn,Mobile,CP360
IT03855,LD00261,Page Viewed,2024-09-28,Instagram,Desktop,CP475
IT03856,LD00269,Demo Booked,2025-08-29,Email Campaign,Desktop,CP499
IT03857,LD01286,Page Viewed,2024-05-23,Instagram,Desktop,CP326
IT03858,LD00166,Page Viewed,2024-12-16,Email Campaign,Mobile,CP119
IT03859,LD01378,Ad Clicked,2024-05-24,Instagram,Desktop,CP825
IT03860,LD01194,Ad Clicked,2024-12-21,Google Ads,Mobile,CP199
IT03861,LD00539,Demo Booked,2025-07-29,Instagram,Desktop,CP485
IT03862,LD00964,Ad Clicked,2024-02-28,Instagram,Desktop,CP848
IT03863,LD00471,Email Opened,2024-12-02,Google Ads,Mobile,CP299
IT03864,LD00858,Email Opened,2024-06-02,Google Ads,Mobile,CP390
IT03865,LD01481,Email Opened,2025-01-23,LinkedIn,Desktop,CP416
IT03866,LD00384,Ad Clicked,2024-01-30,Instagram,Desktop,CP967
IT03867,LD00327,Page Viewed,2025-08-17,Email Campaign,Mobile,CP162
IT03868,LD00195,Ad Clicked,2024-09-21,LinkedIn,Mobile,CP904
IT03869,LD01200,Page Viewed,2025-06-11,Email Campaign,Mobile,CP928
IT03870,LD01015,Email Opened,2024-06-19,Instagram,Desktop,CP420
IT03871,LD00588,Ad Clicked,2024-11-01,LinkedIn,Mobile,CP414
IT03872,LD00872,Page Viewed,2024-05-16,Instagram,Mobile,CP797
IT03873,LD00343,Page Viewed,2025-08-23,LinkedIn,Mobile,CP799
IT03874,LD00688,Demo Booked,2025-04-26,Instagram,Desktop,CP747
IT03875,LD00736,Page Viewed,2025-09-10,Instagram,Desktop,CP268
IT03876,LD00523,Demo Booked,2025-05-10,Google Ads,Desktop,CP107
IT03877,LD00886,Demo Booked,2024-09-08,Instagram,Desktop,CP972
IT03878,LD00011,Page Viewed,2025-09-08,LinkedIn,Desktop,CP886
IT03879,LD00841,Demo Booked,2024-06-12,LinkedIn,Mobile,CP760
IT03880,LD01181,Demo Booked,2025-09-18,LinkedIn,Mobile,CP954
IT03881,LD01159,Email Opened,2025-01-17,Instagram,Mobile,CP911
IT03882,LD00056,Page Viewed,2024-11-30,Email Campaign,Mobile,CP874
IT03883,LD00461,Email Opened,2025-01-31,Instagram,Desktop,CP354
IT03884,LD01088,Page Viewed,2024-01-16,LinkedIn,Desktop,CP486
IT03885,LD00788,Page Viewed,2025-06-20,LinkedIn,Mobile,CP531
IT03886,LD00759,Page Viewed,2024-02-14,Google Ads,Desktop,CP796
IT03887,LD00696,Email Opened,2025-01-08,Email Campaign,Desktop,CP150
IT03888,LD00541,Ad Clicked,2024-10-04,LinkedIn,Mobile,CP305
IT03889,LD00793,Page Viewed,2025-06-22,Email Campaign,Desktop,CP735
IT03890,LD00722,Ad Clicked,2024-02-18,Instagram,Desktop,CP111
IT03891,LD00963,Demo Booked,2025-07-28,LinkedIn,Desktop,CP387
IT03892,LD01441,Ad Clicked,2024-10-08,Instagram,Desktop,CP541
IT03893,LD01041,Page Viewed,2024-10-11,Google Ads,Desktop,CP516
IT03894,LD01124,Ad Clicked,2025-07-05,LinkedIn,Mobile,CP457
IT03895,LD00088,Email Opened,2024-12-27,LinkedIn,Desktop,CP474
IT03896,LD01315,Ad Clicked,2024-06-03,Instagram,Desktop,CP917
IT03897,LD00587,Ad Clicked,2024-05-18,LinkedIn,Desktop,CP463
IT03898,LD01400,Ad Clicked,2024-11-26,Google Ads,Desktop,CP311
IT03899,LD00461,Ad Clicked,2025-04-17,Instagram,Desktop,CP895
IT03900,LD00820,Email Opened,2024-11-29,Google Ads,Desktop,CP150
IT03901,LD00946,Email Opened,2024-12-13,Email Campaign,Mobile,CP827
IT03902,LD01424,Email Opened,2025-05-21,Email Campaign,Mobile,CP935
IT03903,LD00120,Email Opened,2025-09-02,Google Ads,Mobile,CP386
IT03904,LD00832,Ad Clicked,2024-10-10,Google Ads,Mobile,CP731
IT03905,LD00211,Demo Booked,2024-03-25,LinkedIn,Desktop,CP188
IT03906,LD00748,Page Viewed,2025-02-22,Email Campaign,Mobile,CP807
IT03907,LD00620,Page Viewed,2024-10-21,LinkedIn,Desktop,CP319
IT03908,LD00753,Email Opened,2025-02-25,Instagram,Mobile,CP143
IT03909,LD00995,Page Viewed,2024-02-06,Instagram,Desktop,CP256
IT03910,LD00759,Demo Booked,2024-04-12,Google Ads,Desktop,CP562
IT03911,LD00713,Ad Clicked,2025-08-24,Email Campaign,Mobile,CP371
IT03912,LD00759,Page Viewed,2024-03-28,Google Ads,Mobile,CP965
IT03913,LD01441,Page Viewed,2024-09-30,Instagram,Mobile,CP298
IT03914,LD00783,Page Viewed,2024-04-16,LinkedIn,Desktop,CP748
IT03915,LD00635,Ad Clicked,2025-06-17,Google Ads,Desktop,CP454
IT03916,LD01191,Demo Booked,2024-02-12,Email Campaign,Desktop,CP805
IT03917,LD00798,Email Opened,2025-07-16,Email Campaign,Desktop,CP153
IT03918,LD00259,Page Viewed,2024-10-01,LinkedIn,Desktop,CP964
IT03919,LD01372,Email Opened,2024-05-07,Instagram,Mobile,CP640
IT03920,LD00491,Ad Clicked,2025-06-12,Google Ads,Desktop,CP966
IT03921,LD01372,Email Opened,2024-04-01,Instagram,Desktop,CP662
IT03922,LD00673,Ad Clicked,2024-04-29,LinkedIn,Desktop,CP904
IT03923,LD01284,Page Viewed,2024-09-11,Instagram,Desktop,CP258
IT03924,LD00796,Email Opened,2025-02-27,Google Ads,Desktop,CP506
IT03925,LD00282,Page Viewed,2025-06-15,Google Ads,Desktop,CP416
IT03926,LD00496,Email Opened,2024-04-14,Email Campaign,Mobile,CP226
IT03927,LD00047,Email Opened,2025-03-27,Email Campaign,Mobile,CP204
IT03928,LD01232,Page Viewed,2025-02-06,LinkedIn,Mobile,CP283
IT03929,LD01467,Page Viewed,2024-12-15,Instagram,Desktop,CP906
IT03930,LD01246,Demo Booked,2025-06-15,Instagram,Desktop,CP231
IT03931,LD00858,Ad Clicked,2024-04-17,Google Ads,Desktop,CP926
IT03932,LD00734,Page Viewed,2025-09-07,Google Ads,Mobile,CP889
IT03933,LD00004,Page Viewed,2024-05-05,Email Campaign,Desktop,CP215
IT03934,LD00212,Demo Booked,2024-03-29,LinkedIn,Desktop,CP526
IT03935,LD01475,Email Opened,2025-02-19,Google Ads,Desktop,CP822
IT03936,LD01340,Email Opened,2024-11-23,LinkedIn,Mobile,CP782
IT03937,LD00932,Ad Clicked,2024-03-27,Instagram,Desktop,CP559
IT03938,LD01080,Demo Booked,2024-09-23,Email Campaign,Mobile,CP232
IT03939,LD00509,Ad Clicked,2024-11-13,Google Ads,Mobile,CP876
IT03940,LD01018,Demo Booked,2024-12-24,Instagram,Desktop,CP111
IT03941,LD01081,Email Opened,2025-04-29,Email Campaign,Desktop,CP822
IT03942,LD00006,Demo Booked,2025-06-04,Email Campaign,Mobile,CP724
IT03943,LD01222,Page Viewed,2024-12-18,Google Ads,Mobile,CP303
IT03944,LD01286,Ad Clicked,2024-08-02,Instagram,Desktop,CP887
IT03945,LD00201,Page Viewed,2025-01-06,Email Campaign,Desktop,CP865
IT03946,LD00106,Ad Clicked,2024-11-21,LinkedIn,Desktop,CP147
IT03947,LD00910,Page Viewed,2024-02-01,LinkedIn,Mobile,CP141
IT03948,LD00786,Page Viewed,2025-01-08,Instagram,Mobile,CP394
IT03949,LD00118,Demo Booked,2025-07-06,Google Ads,Mobile,CP621
IT03950,LD00430,Ad Clicked,2025-06-12,Email Campaign,Desktop,CP275
IT03951,LD01224,Email Opened,2023-12-23,Instagram,Mobile,CP278
IT03952,LD00402,Email Opened,2024-09-25,LinkedIn,Desktop,CP125
IT03953,LD00843,Ad Clicked,2024-05-26,Google Ads,Desktop,CP287
IT03954,LD00130,Demo Booked,2025-07-16,Email Campaign,Desktop,CP899
IT03955,LD00562,Demo Booked,2025-04-13,Email Campaign,Mobile,CP482
IT03956,LD00354,Demo Booked,2024-03-26,Email Campaign,Desktop,CP230
IT03957,LD00204,Email Opened,2024-02-26,Email Campaign,Desktop,CP689
IT03958,LD00237,Email Opened,2025-05-07,Email Campaign,Mobile,CP173
IT03959,LD00284,Page Viewed,2024-07-29,Instagram,Desktop,CP909
IT03960,LD00630,Demo Booked,2025-01-22,Email Campaign,Mobile,CP256
IT03961,LD00505,Page Viewed,2024-08-29,LinkedIn,Mobile,CP916
IT03962,LD00717,Ad Clicked,2024-08-29,Instagram,Mobile,CP131
IT03963,LD00121,Page Viewed,2024-12-30,Google Ads,Mobile,CP242
IT03964,LD01424,Demo Booked,2025-05-31,Email Campaign,Mobile,CP193
IT03965,LD00950,Ad Clicked,2025-06-05,Instagram,Desktop,CP317
IT03966,LD00102,Email Opened,2024-04-07,Email Campaign,Desktop,CP677
IT03967,LD01273,Page Viewed,2024-10-18,LinkedIn,Mobile,CP251
IT03968,LD01192,Email Opened,2025-04-14,Google Ads,Desktop,CP214
IT03969,LD01414,Page Viewed,2024-02-02,LinkedIn,Mobile,CP899
IT03970,LD00002,Email Opened,2024-04-19,Email Campaign,Desktop,CP286
IT03971,LD00230,Demo Booked,2025-04-28,LinkedIn,Mobile,CP483
IT03972,LD01436,Email Opened,2024-06-29,Instagram,Desktop,CP986
IT03973,LD00109,Email Opened,2025-06-09,Google Ads,Mobile,CP217
IT03974,LD00578,Email Opened,2024-12-27,Email Campaign,Desktop,CP574
IT03975,LD00024,Page Viewed,2025-02-12,Instagram,Mobile,CP300
IT03976,LD00324,Page Viewed,2024-09-12,Email Campaign,Mobile,CP710
IT03977,LD00312,Page Viewed,2025-06-17,Instagram,Desktop,CP162
IT03978,LD01013,Demo Booked,2024-09-29,Google Ads,Mobile,CP596
IT03979,LD00341,Page Viewed,2024-01-19,LinkedIn,Desktop,CP435
IT03980,LD01100,Ad Clicked,2024-03-10,Google Ads,Mobile,CP169
IT03981,LD00551,Ad Clicked,2024-04-30,Email Campaign,Mobile,CP721
IT03982,LD00755,Email Opened,2024-06-07,Google Ads,Desktop,CP516
IT03983,LD00057,Demo Booked,2025-05-22,Email Campaign,Mobile,CP710
IT03984,LD01107,Page Viewed,2025-08-10,Google Ads,Mobile,CP729
IT03985,LD00775,Demo Booked,2024-10-25,Email Campaign,Desktop,CP490
IT03986,LD00039,Demo Booked,2024-09-01,Instagram,Desktop,CP384
IT03987,LD00814,Email Opened,2024-12-09,Google Ads,Desktop,CP916
IT03988,LD00247,Demo Booked,2024-08-29,Google Ads,Desktop,CP177
IT03989,LD00469,Demo Booked,2025-08-06,LinkedIn,Mobile,CP924
IT03990,LD00356,Page Viewed,2024-08-26,LinkedIn,Mobile,CP428
IT03991,LD00287,Page Viewed,2025-08-08,Email Campaign,Desktop,CP478
IT03992,LD00460,Page Viewed,2024-05-10,Instagram,Mobile,CP391
IT03993,LD01071,Page Viewed,2024-06-26,Email Campaign,Mobile,CP277
IT03994,LD00704,Ad Clicked,2024-11-03,Instagram,Desktop,CP929
IT03995,LD01219,Demo Booked,2024-12-10,Instagram,Desktop,CP693
IT03996,LD01078,Email Opened,2024-08-13,Google Ads,Desktop,CP309
IT03997,LD00145,Ad Clicked,2024-02-08,Email Campaign,Mobile,CP411
IT03998,LD01318,Demo Booked,2025-03-19,Email Campaign,Mobile,CP654
IT03999,LD01047,Demo Booked,2024-12-31,LinkedIn,Mobile,CP267
IT04000,LD01381,Page Viewed,2024-07-05,Google Ads,Desktop,CP939
IT04001,LD01096,Demo Booked,2024-07-06,Email Campaign,Mobile,CP718
IT04002,LD01311,Demo Booked,2024-09-20,Google Ads,Mobile,CP996
IT04003,LD00075,Ad Clicked,2025-08-04,LinkedIn,Desktop,CP537
IT04004,LD01204,Page Viewed,2024-08-06,Google Ads,Desktop,CP334
IT04005,LD01381,Email Opened,2024-05-23,Google Ads,Mobile,CP390
IT04006,LD00474,Demo Booked,2024-08-10,Google Ads,Desktop,CP357
IT04007,LD00685,Demo Booked,2024-02-12,Instagram,Desktop,CP519
IT04008,LD01223,Email Opened,2024-02-23,Google Ads,Desktop,CP656
IT04009,LD00942,Email Opened,2024-12-01,Email Campaign,Desktop,CP576
IT04010,LD00496,Ad Clicked,2024-04-26,Email Campaign,Mobile,CP586
IT04011,LD01440,Email Opened,2024-10-06,Email Campaign,Desktop,CP978
IT04012,LD00315,Email Opened,2023-12-27,Email Campaign,Desktop,CP807
IT04013,LD01070,Demo Booked,2024-12-19,Google Ads,Desktop,CP302
IT04014,LD01108,Ad Clicked,2025-03-02,Instagram,Desktop,CP575
IT04015,LD00688,Demo Booked,2025-03-25,Instagram,Mobile,CP191
IT04016,LD01287,Page Viewed,2024-12-03,Google Ads,Desktop,CP866
IT04017,LD00038,Demo Booked,2025-03-09,LinkedIn,Mobile,CP456
IT04018,LD01006,Email Opened,2025-02-01,Instagram,Mobile,CP930
IT04019,LD00419,Page Viewed,2025-01-02,LinkedIn,Desktop,CP243
IT04020,LD00022,Email Opened,2024-11-11,Google Ads,Mobile,CP623
IT04021,LD01359,Demo Booked,2024-06-02,Google Ads,Desktop,CP545
IT04022,LD00625,Ad Clicked,2024-10-22,Email Campaign,Mobile,CP430
IT04023,LD01249,Ad Clicked,2024-08-01,Email Campaign,Mobile,CP515
IT04024,LD01369,Email Opened,2024-10-21,Google Ads,Mobile,CP740
IT04025,LD00057,Ad Clicked,2025-05-21,Email Campaign,Desktop,CP177
IT04026,LD00653,Email Opened,2024-03-21,LinkedIn,Mobile,CP117
IT04027,LD00987,Email Opened,2025-08-11,Email Campaign,Mobile,CP239
IT04028,LD00507,Page Viewed,2025-02-12,Instagram,Desktop,CP710
IT04029,LD01438,Email Opened,2024-12-30,Email Campaign,Desktop,CP607
IT04030,LD01456,Email Opened,2024-09-01,Email Campaign,Mobile,CP633
IT04031,LD00701,Page Viewed,2025-04-05,Instagram,Desktop,CP625
IT04032,LD00536,Demo Booked,2025-01-22,Email Campaign,Mobile,CP594
IT04033,LD00161,Ad Clicked,2025-06-01,Instagram,Desktop,CP904
IT04034,LD00612,Ad Clicked,2025-02-11,LinkedIn,Mobile,CP831
IT04035,LD00976,Demo Booked,2024-12-07,Google Ads,Desktop,CP376
IT04036,LD01088,Ad Clicked,2024-01-14,LinkedIn,Desktop,CP776
IT04037,LD00776,Page Viewed,2024-02-15,LinkedIn,Desktop,CP153
IT04038,LD00026,Demo Booked,2024-05-01,LinkedIn,Mobile,CP175
IT04039,LD00550,Ad Clicked,2024-07-20,Google Ads,Desktop,CP212
IT04040,LD00549,Demo Booked,2025-05-27,Instagram,Desktop,CP528
IT04041,LD00780,Page Viewed,2024-06-22,Email Campaign,Mobile,CP992
IT04042,LD00720,Email Opened,2025-01-17,Email Campaign,Desktop,CP426
IT04043,LD00567,Demo Booked,2024-06-24,Instagram,Desktop,CP951
IT04044,LD01295,Email Opened,2024-08-19,Google Ads,Desktop,CP533
IT04045,LD00160,Ad Clicked,2024-08-14,Email Campaign,Mobile,CP203
IT04046,LD00440,Ad Clicked,2025-08-21,LinkedIn,Mobile,CP856
IT04047,LD00598,Page Viewed,2024-03-04,LinkedIn,Desktop,CP741
IT04048,LD00160,Email Opened,2024-07-24,Email Campaign,Mobile,CP473
IT04049,LD00145,Email Opened,2024-02-06,Email Campaign,Desktop,CP897
IT04050,LD00120,Page Viewed,2025-08-31,Google Ads,Mobile,CP182
IT04051,LD01337,Ad Clicked,2024-07-04,Instagram,Desktop,CP984
IT04052,LD00575,Demo Booked,2024-08-24,Instagram,Desktop,CP631
IT04053,LD01196,Page Viewed,2025-04-08,Google Ads,Desktop,CP184
IT04054,LD00307,Demo Booked,2025-02-10,Instagram,Mobile,CP408
IT04055,LD01055,Demo Booked,2024-05-13,Instagram,Mobile,CP139
IT04056,LD00853,Page Viewed,2025-08-04,Google Ads,Desktop,CP586
IT04057,LD00654,Email Opened,2024-11-04,Google Ads,Mobile,CP786
IT04058,LD00290,Email Opened,2025-05-02,Google Ads,Mobile,CP981
IT04059,LD00750,Email Opened,2024-10-09,Google Ads,Desktop,CP904
IT04060,LD01117,Demo Booked,2024-06-26,Email Campaign,Desktop,CP969
IT04061,LD00029,Demo Booked,2025-05-28,Instagram,Mobile,CP218
IT04062,LD00961,Demo Booked,2024-04-24,Instagram,Mobile,CP495
IT04063,LD01143,Ad Clicked,2024-06-13,Instagram,Desktop,CP895
IT04064,LD00267,Demo Booked,2025-06-09,Google Ads,Mobile,CP548
IT04065,LD00350,Demo Booked,2024-03-11,Email Campaign,Desktop,CP117
IT04066,LD01320,Ad Clicked,2023-12-29,LinkedIn,Mobile,CP580
IT04067,LD01489,Email Opened,2024-08-07,LinkedIn,Mobile,CP377
IT04068,LD01075,Email Opened,2024-02-10,LinkedIn,Desktop,CP379
IT04069,LD01223,Page Viewed,2024-01-22,Google Ads,Desktop,CP539
IT04070,LD01189,Page Viewed,2025-06-24,Google Ads,Mobile,CP570
IT04071,LD00768,Demo Booked,2024-04-21,Google Ads,Desktop,CP225
IT04072,LD00318,Demo Booked,2025-01-25,LinkedIn,Mobile,CP910
IT04073,LD00432,Page Viewed,2025-06-07,Email Campaign,Mobile,CP167
IT04074,LD00420,Email Opened,2024-12-01,Instagram,Desktop,CP224
IT04075,LD00147,Page Viewed,2025-05-30,Email Campaign,Desktop,CP348
IT04076,LD00734,Ad Clicked,2025-09-17,Google Ads,Desktop,CP839
IT04077,LD00073,Page Viewed,2025-06-08,Google Ads,Mobile,CP777
IT04078,LD00277,Demo Booked,2025-05-31,Email Campaign,Desktop,CP508
IT04079,LD00004,Email Opened,2024-05-12,Email Campaign,Mobile,CP661
IT04080,LD00677,Page Viewed,2024-04-25,LinkedIn,Desktop,CP254
IT04081,LD00930,Demo Booked,2024-10-05,Instagram,Mobile,CP545
IT04082,LD00146,Ad Clicked,2024-03-28,LinkedIn,Desktop,CP281
IT04083,LD00446,Ad Clicked,2024-08-12,Email Campaign,Desktop,CP337
IT04084,LD00584,Page Viewed,2024-09-28,Google Ads,Mobile,CP255
IT04085,LD00510,Demo Booked,2025-06-07,Instagram,Mobile,CP603
IT04086,LD00135,Ad Clicked,2025-06-07,Email Campaign,Mobile,CP515
IT04087,LD01145,Ad Clicked,2024-06-04,LinkedIn,Desktop,CP136
IT04088,LD00404,Demo Booked,2024-11-23,LinkedIn,Desktop,CP614
IT04089,LD00324,Ad Clicked,2024-10-20,Email Campaign,Desktop,CP812
IT04090,LD01299,Ad Clicked,2024-04-19,LinkedIn,Desktop,CP368
IT04091,LD01359,Ad Clicked,2024-07-09,Google Ads,Desktop,CP232
IT04092,LD01344,Demo Booked,2024-04-21,Instagram,Mobile,CP352
IT04093,LD00895,Demo Booked,2024-01-31,Email Campaign,Mobile,CP555
IT04094,LD01183,Email Opened,2024-10-18,LinkedIn,Desktop,CP132
IT04095,LD00243,Demo Booked,2024-11-16,LinkedIn,Desktop,CP971
